,Zipcode,Cluster8Assignment
12688,48744,6
12689,48746,6
12690,48747,6
12691,48748,6
12692,48749,6
12693,48750,6
12694,48756,6
12695,48757,6
12696,48759,6
12697,48760,6
12698,48761,6
12699,48762,6
12700,48763,6
12701,48766,6
12702,48767,6
12703,48768,6
12704,48770,6
12705,48801,6
12706,48804,5
12707,48805,5
12708,48808,6
12709,48809,6
12710,48811,6
12711,48813,6
12712,48815,6
12713,48817,6
12714,48818,6
12715,48819,6
12716,48820,6
12717,48821,6
12718,48822,6
12719,48823,5
12720,48824,5
12721,48825,5
12722,48826,5
12723,48827,6
12724,48831,6
12725,48832,6
12726,48835,6
12727,48836,6
12728,48837,6
12729,48838,6
12730,48840,5
12731,48841,6
12732,48842,6
12733,48843,6
12734,48846,6
12735,48847,6
12736,48848,6
12737,48849,6
12738,48850,6
12739,48854,6
12740,48855,6
12741,48858,5
12742,48860,6
12743,48861,6
12744,48864,5
12745,48865,6
12746,48866,6
12747,48867,6
12748,48871,6
12749,48872,6
12750,48875,6
12751,48876,6
12752,48878,6
12753,48879,6
12754,48880,6
12755,48883,6
12756,48886,6
12757,48892,6
12758,48893,6
12759,48895,7
12760,48897,6
12761,48901,4
12762,48906,5
12763,48908,5
12764,48910,5
12765,48911,3
12766,48912,5
12767,48915,6
12768,48917,5
12769,48933,3
12770,49001,5
12771,49002,6
12772,49003,5
12773,49004,5
12774,49006,5
12775,49007,3
12776,49008,5
12777,49009,6
12778,49010,6
12779,49011,6
12780,49012,7
12781,49013,6
12782,49014,6
12783,49015,5
12784,49016,1
12785,49017,5
12786,49021,6
12787,49022,3
12788,49023,3
12789,49024,6
12790,49028,6
12791,49030,6
12792,49031,6
12793,49032,6
12794,49034,6
12795,49036,6
12796,49037,5
12797,49038,6
12798,49040,6
12799,49042,6
12800,49043,1
12801,49045,6
12802,49047,6
12803,49048,5
12804,49050,6
12805,49051,6
12806,49053,6
12807,49056,1
12808,49057,6
12809,49058,6
12810,49060,6
12811,49064,6
12812,49065,6
12813,49067,6
12814,49068,6
12815,49070,6
12816,49071,6
12817,49076,6
12818,49078,6
12819,49079,6
12820,49080,6
12821,49081,5
12822,49082,6
12823,49083,6
12824,49085,5
12825,49087,6
12826,49088,6
12827,49089,6
12828,49090,6
12829,49091,6
12830,49092,6
12831,49093,6
12832,49094,6
12833,49095,6
12834,49096,6
12835,49097,6
12836,49098,6
12837,49099,6
12838,49101,6
12839,49102,6
12840,49103,5
12841,49106,6
12842,49107,6
12843,49111,6
12844,49112,6
12845,49113,6
12846,49115,6
12847,49117,6
12848,49120,6
12849,49126,6
12850,49127,5
12851,49128,6
12852,49130,6
12853,49201,6
12854,49202,5
12855,49203,5
12856,49204,3
12857,49220,6
12858,49221,5
12859,49224,5
12860,49227,6
12861,49228,6
12862,49229,6
12863,49230,6
12864,49232,6
12865,49234,7
12866,49235,6
12867,49236,6
12868,49237,6
12869,49238,6
12870,49240,6
12871,49241,6
12872,49242,6
12873,49245,6
12874,49247,6
12875,49248,6
12876,49250,6
12877,49251,6
12878,49252,6
12879,49253,6
12880,49254,6
12881,49256,6
12882,49259,6
12883,49262,6
12884,49264,6
12885,49265,6
12886,49266,6
12887,49267,6
12888,49268,6
12889,49269,6
12890,49270,6
12891,49272,6
12892,49277,6
12893,49279,6
12894,49282,6
12895,49283,5
12896,49284,6
12897,49285,6
12898,49286,6
12899,49287,6
12900,49288,6
12901,49301,7
12902,49302,6
12903,49303,6
12904,49304,6
12905,49305,6
12906,49306,6
12907,49307,5
12908,49309,6
12909,49310,6
12910,49315,6
12911,49316,6
12912,49319,6
12913,49320,6
12914,49321,5
12915,49323,6
12916,49325,6
12917,49326,6
12918,49327,6
12919,49328,6
12920,49329,6
12921,49330,6
12922,49331,6
12923,49332,6
12924,49333,6
12925,49336,6
12926,49337,6
12927,49338,6
12928,49339,6
12929,49341,7
12930,49342,6
12931,49343,6
12932,49344,6
12933,49345,6
12934,49346,6
12935,49347,6
12936,49348,6
12937,49349,6
12938,49401,5
12939,49403,6
12940,49404,6
12941,49405,6
12942,49406,6
12943,49408,6
12944,49409,6
12945,49411,6
12946,49412,6
12947,49415,6
12948,49417,6
12949,49418,6
12950,49419,6
12951,49420,6
12952,49421,6
12953,49423,6
12954,49424,5
12955,49425,6
12956,49426,6
12957,49428,6
12958,49430,6
12959,49431,6
12960,49434,6
12961,49436,6
12962,49437,6
12963,49440,5
12964,49441,5
12965,49442,5
12966,49443,3
12967,49444,5
12968,49445,6
12969,49446,6
12970,49448,6
12971,49449,6
12972,49450,6
12973,49451,6
12974,49453,6
12975,49454,6
12976,49455,6
12977,49456,6
12978,49457,6
12979,49459,1
12980,49460,6
12981,49461,6
12982,49464,5
12983,49468,5
12984,49501,3
12985,49503,5
12986,49504,5
12987,49505,5
12988,49506,5
12989,49507,3
12990,49508,6
12991,49509,1
12992,49510,3
12993,49512,5
12994,49514,6
12995,49515,5
12996,49516,5
12997,49518,5
12998,49519,5
12999,49525,6
13000,49534,6
13001,49544,5
13002,49546,5
13003,49548,6
13004,49588,5
13005,49601,6
13006,49610,8
13007,49612,6
13008,49613,6
13009,49615,6
13010,49616,6
13011,49619,6
13012,49622,6
13013,49625,6
13014,49627,6
13015,49629,6
13016,49631,6
13017,49632,6
13018,49633,6
13019,49635,6
13020,49636,8
13021,49637,6
13022,49638,6
13023,49640,6
13024,49643,6
13025,49644,6
13026,49646,6
13027,49649,6
13028,49650,6
13029,49651,6
13030,49654,7
13031,49655,6
13032,49656,6
13033,49657,6
13034,49659,6
13035,49660,6
13036,49663,6
13037,49664,6
13038,49665,6
13039,49668,6
13040,49670,6
13041,49675,6
13042,49676,6
13043,49677,6
13044,49679,6
13045,49680,6
13046,49682,6
13047,49684,6
13048,49685,6
13049,49686,5
13050,49688,6
13051,49689,6
13052,49690,6
13053,49696,6
13054,49706,6
13055,49707,6
13056,49709,6
13057,49710,6
13058,49712,6
13059,49713,6
13060,49715,3
13061,49716,6
13062,49718,6
13063,49719,6
13064,49720,6
13065,49721,6
13066,49726,6
13067,49727,6
13068,49730,6
13069,49733,6
13070,49734,6
13071,49735,6
13072,49736,6
13073,49738,6
13074,49740,6
13075,49743,6
13076,49744,6
13077,49746,6
13078,49749,6
13079,49751,6
13080,49753,6
13081,49755,6
13082,49756,6
13083,49757,3
13084,49759,6
13085,49765,6
13086,49766,6
13087,49768,6
13088,49769,6
13089,49770,5
13090,49776,6
13091,49777,6
13092,49779,6
13093,49780,6
13094,49782,6
13095,49783,6
13096,49788,6
13097,49791,6
13098,49795,6
13099,49799,6
13100,49801,6
13101,49802,6
13102,49806,6
13103,49807,6
13104,49814,6
13105,49815,6
13106,49817,6
13107,49818,6
13108,49820,6
13109,49829,5
13110,49833,6
13111,49835,6
13112,49837,6
13113,49840,6
13114,49841,6
13115,49849,6
13116,49853,6
13117,49854,6
13118,49855,5
13119,49858,6
13120,49866,6
13121,49868,6
13122,49870,6
13123,49878,6
13124,49879,6
13125,49884,6
13126,49885,6
13127,49893,6
13128,49894,6
13129,49896,6
13130,49908,6
13131,49910,6
13132,49912,6
13133,49913,6
13134,49915,6
13135,49920,6
13136,49930,5
13137,49931,5
13138,49934,6
13139,49935,6
13140,49938,6
13141,49945,6
13142,49962,6
13143,49965,6
13144,49968,6
13145,49969,6
13146,50001,7
13147,50002,6
13148,50003,6
13149,50006,6
13150,50007,6
13151,50009,5
13152,50010,5
13153,50012,5
13154,50014,5
13155,50021,5
13156,50022,6
13157,50023,5
13158,50025,6
13159,50027,6
13160,50032,6
13161,50033,6
13162,50035,7
13163,50036,6
13164,50039,6
13165,50047,6
13166,50049,6
13167,50050,6
13168,50051,6
13169,50056,6
13170,50059,6
13171,50061,7
13172,50066,6
13173,50069,6
13174,50075,6
13175,50078,6
13176,50105,7
13177,50107,6
13178,50111,5
13179,50112,5
13180,50116,6
13181,50118,6
13182,50120,6
13183,50123,6
13184,50124,6
13185,50125,6
13186,50126,6
13187,50127,6
13188,50129,6
13189,50131,5
13190,50133,6
13191,50134,5
13192,50135,6
13193,50136,6
13194,50138,6
13195,50144,6
13196,50148,6
13197,50150,6
13198,50152,6
13199,50158,5
13200,50160,6
13201,50164,6
13202,50169,6
13203,50170,6
13204,50174,6
13205,50201,6
13206,50207,6
13207,50208,6
13208,50211,5
13209,50213,5
13210,50214,6
13211,50216,6
13212,50219,5
13213,50220,6
13214,50222,6
13215,50226,7
13216,50228,6
13217,50233,6
13218,50236,5
13219,50246,6
13220,50259,6
13221,50263,5
13222,50265,6
13223,50266,5
13224,50271,6
13225,50272,6
13226,50274,6
13227,50275,6
13228,50276,6
13229,50278,6
13230,50301,5
13231,50302,5
13232,50309,4
13233,50310,5
13234,50311,5
13235,50312,5
13236,50313,6
13237,50314,3
13238,50315,6
13239,50316,1
13240,50317,6
13241,50320,1
13242,50321,5
13243,50322,5
13244,50323,7
13245,50324,6
13246,50325,5
13247,50327,6
13248,50401,6
13249,50402,5
13250,50421,6
13251,50426,6
13252,50428,6
13253,50430,6
13254,50436,6
13255,50438,6
13256,50440,6
13257,50441,6
13258,50446,6
13259,50449,6
13260,50450,6
13261,50451,6
13262,50452,6
13263,50459,6
13264,50461,6
13265,50470,6
13266,50471,6
13267,50482,6
13268,50483,6
13269,50501,5
13270,50511,6
13271,50517,6
13272,50524,6
13273,50525,6
13274,50528,6
13275,50529,6
13276,50533,6
13277,50536,6
13278,50542,6
13279,50548,6
13280,50552,6
13281,50554,6
13282,50563,6
13283,50567,6
13284,50568,6
13285,50571,6
13286,50574,6
13287,50576,6
13288,50578,6
13289,50583,6
13290,50588,6
13291,50595,6
13292,50598,6
13293,50602,6
13294,50603,6
13295,50613,5
13296,50616,6
13297,50619,6
13298,50621,6
13299,50622,6
13300,50626,6
13301,50627,6
13302,50630,6
13303,50632,6
13304,50638,6
13305,50641,6
13306,50642,6
13307,50643,6
13308,50644,6
13309,50647,6
13310,50648,6
13311,50650,6
13312,50651,6
13313,50653,6
13314,50658,6
13315,50659,6
13316,50662,6
13317,50665,6
13318,50666,6
13319,50668,6
13320,50670,6
13321,50672,6
13322,50674,6
13323,50675,6
13324,50676,6
13325,50677,5
13326,50701,5
13327,50702,5
13328,50703,3
13329,50704,3
13330,50707,5
13331,50801,5
13332,50830,6
13333,50836,6
13334,50841,6
13335,50848,6
13336,50849,6
13337,50853,6
13338,50858,6
13339,51001,6
13340,51002,6
13341,51003,6
13342,51006,6
13343,51009,6
13344,51011,6
13345,51012,6
13346,51014,6
13347,51016,6
13348,51025,6
13349,51028,6
13350,51029,6
13351,51031,6
13352,51039,6
13353,51040,6
13354,51041,5
13355,51049,6
13356,51054,6
13357,51062,6
13358,51063,6
13359,51102,1
13360,51103,1
13361,51104,5
13362,51105,1
13363,51106,6
13364,51108,5
13365,51109,6
13366,51201,6
13367,51230,6
13368,51231,6
13369,51237,6
13370,51239,6
13371,51246,6
13372,51247,6
13373,51249,6
13374,51250,5
13375,51301,6
13376,51334,5
13377,51340,6
13378,51346,6
13379,51347,6
13380,51354,6
13381,51355,6
13382,51360,6
13383,51364,6
13384,51401,6
13385,51440,6
13386,51442,6
13387,51444,6
13388,51445,6
13389,51446,6
13390,51449,6
13391,51450,6
13392,51463,6
13393,51465,6
13394,51466,6
13395,51501,6
13396,51502,6
13397,51503,5
13398,51510,6
13399,51520,6
13400,51521,6
13401,51525,6
13402,51526,6
13403,51534,6
13404,51536,6
13405,51537,6
13406,51542,6
13407,51544,6
13408,51548,6
13409,51553,6
13410,51554,6
13411,51555,6
13412,51556,6
13413,51561,6
13414,51563,6
13415,51564,6
13416,51566,6
13417,51575,6
13418,51601,6
13419,51630,6
13420,51632,6
13421,51638,6
13422,51639,6
13423,51648,6
13424,51652,6
13425,52001,5
13426,52002,5
13427,52003,6
13428,52004,3
13429,52031,6
13430,52032,6
13431,52036,6
13432,52038,6
13433,52040,6
13434,52043,6
13435,52045,6
13436,52052,6
13437,52054,6
13438,52056,6
13439,52057,6
13440,52060,6
13441,52064,6
13442,52068,6
13443,52073,6
13444,52077,6
13445,52101,5
13446,52134,6
13447,52135,6
13448,52136,6
13449,52142,5
13450,52146,6
13451,52147,6
13452,52151,6
13453,52157,6
13454,52159,6
13455,52160,6
13456,52161,6
13457,52162,6
13458,52165,6
13459,52172,6
13460,52175,6
13461,52201,6
13462,52202,6
13463,52205,6
13464,52206,6
13465,52208,6
13466,52211,6
13467,52213,6
13468,52217,6
13469,52219,6
13470,52223,6
13471,52227,6
13472,52228,6
13473,52229,6
13474,52233,5
13475,52235,6
13476,52240,5
13477,52241,5
13478,52242,5
13479,52245,5
13480,52246,5
13481,52255,6
13482,52301,6
13483,52302,6
13484,52306,6
13485,52310,6
13486,52314,6
13487,52316,6
13488,52317,6
13489,52325,6
13490,52326,6
13491,52327,6
13492,52328,7
13493,52332,6
13494,52333,6
13495,52336,6
13496,52338,6
13497,52339,1
13498,52340,5
13499,52341,6
13500,52342,6
13501,52345,6
13502,52349,6
13503,52353,6
13504,52358,6
13505,52359,6
13506,52362,6
13507,52401,3
13508,52402,5
13509,52403,5
13510,52404,5
13511,52405,5
13512,52406,3
13513,52408,6
13514,52409,7
13515,52411,7
13516,52501,5
13517,52530,6
13518,52531,6
13519,52536,6
13520,52542,6
13521,52544,6
13522,52548,6
13523,52549,6
13524,52552,6
13525,52556,5
13526,52560,6
13527,52567,6
13528,52577,5
13529,52593,6
13530,52595,6
13531,52601,5
13532,52623,6
13533,52625,6
13534,52627,6
13535,52632,5
13536,52635,6
13537,52637,6
13538,52639,6
13539,52641,6
13540,52645,6
13541,52649,6
13542,52653,6
13543,52655,6
13544,52658,6
13545,52701,6
13546,52722,5
13547,52728,6
13548,52729,6
13549,52730,6
13550,52732,5
13551,52745,6
13552,52747,6
13553,52748,6
13554,52749,6
13555,52754,6
13556,52755,6
13557,52756,6
13558,52761,5
13559,52767,7
13560,52768,6
13561,52772,6
13562,52773,6
13563,52776,6
13564,52778,6
13565,52801,3
13566,52802,6
13567,52803,5
13568,52804,5
13569,52806,3
13570,52807,5
13571,52809,5
13572,53001,6
13573,53002,6
13574,53004,6
13575,53005,7
13576,53007,5
13577,53008,7
13578,53010,6
13579,53012,7
13580,53013,6
13581,53014,6
13582,53015,6
13583,53018,7
13584,53019,6
13585,53020,6
13586,53021,6
13587,53022,7
13588,53023,6
13589,53024,6
13590,53027,6
13591,53029,7
13592,53032,6
13593,53033,7
13594,53034,6
13595,53036,6
13596,53037,7
13597,53038,6
13598,53039,6
13599,53040,6
13600,53042,6
13601,53044,6
13602,53045,7
13603,53046,6
13604,53048,6
13605,53049,6
13606,53050,6
13607,53051,7
13608,53058,7
13609,53061,6
13610,53063,6
13611,53066,7
13612,53069,7
13613,53072,7
13614,53073,6
13615,53074,6
13616,53075,6
13617,53076,7
13618,53078,6
13619,53079,6
13620,53080,6
13621,53081,5
13622,53082,4
13623,53083,5
13624,53085,6
13625,53086,6
13626,53088,6
13627,53089,7
13628,53090,6
13629,53092,7
13630,53093,6
13631,53094,6
13632,53095,6
13633,53097,7
13634,53098,6
13635,53103,7
13636,53104,7
13637,53105,6
13638,53108,6
13639,53110,5
13640,53115,6
13641,53118,7
13642,53119,6
13643,53120,6
13644,53121,6
13645,53122,7
13646,53125,6
13647,53126,7
13648,53128,6
13649,53129,6
13650,53130,6
13651,53132,7
13652,53137,6
13653,53139,6
13654,53140,5
13655,53141,5
13656,53142,6
13657,53143,5
13658,53144,5
13659,53146,7
13660,53147,6
13661,53149,7
13662,53150,7
13663,53151,7
13664,53153,7
13665,53154,6
13666,53156,6
13667,53157,6
13668,53158,7
13669,53168,6
13670,53170,6
13671,53171,5
13672,53172,5
13673,53177,6
13674,53178,6
13675,53179,6
13676,53181,7
13677,53182,6
13678,53183,7
13679,53185,6
13680,53186,5
13681,53187,5
13682,53188,6
13683,53189,7
13684,53190,5
13685,53191,6
13686,53201,4
13687,53202,4
13688,53203,4
13689,53204,2
13690,53205,3
13691,53206,3
13692,53207,5
13693,53208,3
13694,53209,3
13695,53210,3
13696,53211,6
13697,53212,3
13698,53213,7
13699,53214,5
13700,53215,2
13701,53216,3
13702,53217,7
13703,53218,3
13704,53219,5
13705,53220,5
13706,53221,5
13707,53222,5
13708,53223,3
13709,53224,3
13710,53225,3
13711,53226,5
13712,53227,5
13713,53228,6
13714,53233,4
13715,53234,5
13716,53235,5
13717,53237,6
13718,53401,3
13719,53402,6
13720,53403,1
13721,53404,1
13722,53405,5
13723,53406,6
13724,53408,3
13725,53502,6
13726,53503,6
13727,53504,6
13728,53505,6
13729,53506,6
13730,53508,6
13731,53510,6
13732,53511,6
13733,53512,3
13734,53517,7
13735,53520,6
13736,53521,7
13737,53522,6
13738,53523,6
13739,53525,6
13740,53526,6
13741,53527,7
13742,53528,7
13743,53530,6
13744,53531,6
13745,53532,5
13746,53533,6
13747,53534,6
13748,53536,6
13749,53537,5
13750,53538,6
13751,53541,6
13752,53544,6
13753,53545,5
13754,53546,6
13755,53548,6
13756,53549,6
13757,53551,7
13758,53555,6
13759,53556,6
13760,53558,7
13761,53559,6
13762,53560,6
13763,53561,6
13764,53562,5
13765,53563,6
13766,53565,6
13767,53566,6
13768,53569,6
13769,53570,6
13770,53572,6
13771,53574,6
13772,53575,5
13773,53576,6
13774,53577,6
13775,53578,6
13776,53579,6
13777,53581,6
13778,53583,6
13779,53585,6
13780,53588,6
13781,53589,6
13782,53590,5
13783,53593,7
13784,53594,6
13785,53597,7
13786,53598,6
13787,53701,4
13788,53703,4
13789,53704,5
13790,53705,5
13791,53706,5
13792,53707,6
13793,53711,5
13794,53713,5
13795,53714,5
13796,53715,5
13797,53716,5
13798,53717,5
13799,53718,5
13800,53719,5
13801,53725,5
13802,53726,5
13803,53744,7
13804,53801,6
13805,53803,6
13806,53805,6
13807,53806,6
13808,53808,6
13809,53809,6
13810,53812,6
13811,53813,6
13812,53818,5
13813,53820,6
13814,53821,6
13815,53826,6
13816,53901,5
13817,53910,6
13818,53911,7
13819,53913,6
13820,53916,6
13821,53919,6
13822,53922,6
13823,53923,6
13824,53924,6
13825,53925,6
13826,53926,6
13827,53930,6
13828,53932,6
13829,53933,6
13830,53934,6
13831,53936,6
13832,53941,6
13833,53944,6
13834,53946,6
13835,53948,6
13836,53949,6
13837,53950,6
13838,53952,6
13839,53954,6
13840,53955,6
13841,53956,6
13842,53959,6
13843,53960,6
13844,53961,6
13845,53963,6
13846,53964,6
13847,53965,6
13848,53968,6
13849,54001,6
13850,54003,6
13851,54005,6
13852,54006,6
13853,54007,6
13854,54011,6
13855,54014,6
13856,54015,6
13857,54016,7
13858,54017,6
13859,54020,6
13860,54021,6
13861,54022,5
13862,54023,6
13863,54024,6
13864,54026,6
13865,54027,6
13866,54028,6
13867,54082,6
13868,54101,6
13869,54104,6
13870,54106,6
13871,54107,6
13872,54112,6
13873,54113,6
13874,54114,6
13875,54115,5
13876,54119,6
13877,54120,6
13878,54121,6
13879,54123,6
13880,54124,6
13881,54126,6
13882,54129,6
13883,54130,6
13884,54135,3
13885,54136,6
13886,54138,6
13887,54139,6
13888,54140,6
13889,54143,6
13890,54151,6
13891,54153,6
13892,54154,6
13893,54155,6
13894,54157,6
13895,54159,6
13896,54161,6
13897,54162,6
13898,54165,6
13899,54166,6
13900,54169,7
13901,54170,6
13902,54171,6
13903,54173,6
13904,54174,6
13905,54177,6
13906,54180,6
13907,54201,6
13908,54204,6
13909,54208,6
13910,54209,6
13911,54210,6
13912,54212,6
13913,54213,6
13914,54216,6
13915,54217,6
13916,54220,5
13917,54227,6
13918,54228,6
13919,54229,5
13920,54230,6
13921,54232,6
13922,54235,6
13923,54241,6
13924,54301,5
13925,54302,1
13926,54303,5
13927,54304,5
13928,54305,5
13929,54308,1
13930,54311,5
13931,54313,6
13932,54401,5
13933,54403,5
13934,54406,6
13935,54409,6
13936,54410,6
13937,54411,6
13938,54421,6
13939,54424,6
13940,54425,6
13941,54430,6
13942,54435,6
13943,54436,6
13944,54437,6
13945,54440,6
13946,54442,6
13947,54443,6
13948,54446,6
13949,54447,6
13950,54448,6
13951,54449,5
13952,54451,6
13953,54452,6
13954,54454,6
13955,54455,6
13956,54456,6
13957,54457,6
13958,54460,6
13959,54463,6
13960,54466,6
13961,54467,5
13962,54469,6
13963,54470,6
13964,54471,6
13965,54473,6
13966,54474,6
13967,54475,6
13968,54476,5
13969,54479,6
13970,54480,6
13971,54481,5
13972,54482,5
13973,54484,6
13974,54486,6
13975,54487,6
13976,54489,6
13977,54490,6
13978,54491,6
13979,54494,6
13980,54495,5
13981,54499,6
13982,54501,6
13983,54511,6
13984,54517,6
13985,54520,6
13986,54521,6
13987,54524,6
13988,54526,6
13989,54527,6
13990,54529,6
13991,54531,6
13992,54538,3
13993,54539,6
13994,54541,6
13995,54545,6
13996,54546,6
13997,54547,6
13998,54548,6
13999,54552,6
14000,54554,6
14001,54555,6
14002,54562,6
14003,54564,6
14004,54566,6
14005,54568,6
14006,54601,5
14007,54602,5
14008,54603,5
14009,54612,6
14010,54613,6
14011,54615,6
14012,54616,6
14013,54619,6
14014,54621,6
14015,54622,6
14016,54623,6
14017,54624,6
14018,54627,6
14019,54628,6
14020,54629,6
14021,54634,6
14022,54635,6
14023,54636,6
14024,54638,6
14025,54639,6
14026,54642,6
14027,54644,6
14028,54646,6
14029,54648,6
14030,54650,6
14031,54652,6
14032,54655,6
14033,54656,6
14034,54658,6
14035,54660,6
14036,54661,6
14037,54665,6
14038,54666,6
14039,54667,6
14040,54669,6
14041,54701,5
14042,54702,5
14043,54703,5
14044,54720,5
14045,54722,6
14046,54724,6
14047,54727,6
14048,54728,6
14049,54729,6
14050,54730,6
14051,54731,6
14052,54733,6
14053,54734,6
14054,54736,6
14055,54737,6
14056,54738,6
14057,54739,6
14058,54740,6
14059,54742,6
14060,54746,6
14061,54747,6
14062,54748,6
14063,54751,5
14064,54754,6
14065,54755,6
14066,54756,6
14067,54757,6
14068,54758,6
14069,54759,6
14070,54761,6
14071,54763,6
14072,54768,6
14073,54770,6
14074,54771,6
14075,54773,6
14076,54805,6
14077,54806,5
14078,54810,6
14079,54812,6
14080,54814,3
14081,54819,6
14082,54821,6
14083,54822,6
14084,54828,3
14085,54829,6
14086,54830,6
14087,54837,6
14088,54838,6
14089,54839,6
14090,54840,6
14091,54843,6
14092,54844,6
14093,54845,6
14094,54846,3
14095,54848,6
14096,54854,6
14097,54858,6
14098,54859,6
14099,54867,6
14100,54868,6
14101,54870,6
14102,54871,6
14103,54872,6
14104,54874,6
14105,54875,6
14106,54876,6
14107,54880,5
14108,54888,6
14109,54889,6
14110,54891,6
14111,54895,6
14112,54896,6
14113,54901,5
14114,54902,5
14115,54903,6
14116,54904,5
14117,54909,6
14118,54911,5
14119,54912,5
14120,54913,7
14121,54914,5
14122,54915,5
14123,54921,5
14124,54922,6
14125,54923,6
14126,54927,6
14127,54928,6
14128,54929,6
14129,54930,6
14130,54932,6
14131,54935,5
14132,54936,5
14133,54937,6
14134,54940,6
14135,54941,6
14136,54942,6
14137,54944,6
14138,54947,6
14139,54950,6
14140,54952,5
14141,54956,5
14142,54957,6
14143,54960,6
14144,54961,6
14145,54962,6
14146,54963,6
14147,54966,6
14148,54968,6
14149,54970,6
14150,54971,6
14151,54977,6
14152,54981,6
14153,54982,6
14154,54983,6
14155,54984,6
